tile_name,tile_path,paved_plaza_surface_area,paved_plaza_surface_count,paved_plaza_surface_conf,isolated_walkway_area,isolated_walkway_count,isolated_walkway_conf,meandering_sidewalk_area,meandering_sidewalk_count,meandering_sidewalk_conf,fragmented_sidewalk_area,fragmented_sidewalk_count,fragmented_sidewalk_conf,isolated_roadway_area,isolated_roadway_count,isolated_roadway_conf,vegetated_ground_surface_area,vegetated_ground_surface_count,vegetated_ground_surface_conf,road_marking_surface_area,road_marking_surface_count,road_marking_surface_conf,paved_plaza_surface_area_px,isolated_walkway_area_px,meandering_sidewalk_area_px,fragmented_sidewalk_area_px,isolated_roadway_area_px,vegetated_ground_surface_area_px,road_marking_surface_area_px
158659_194027,tiles/158659_194027.jpg,0.0,0,0.0,0.0934,3,0.567,0.0359,1,0.5129,0.0,0,0.0,0.0994,1,0.9267,0.0828,3,0.6038,0.0,0,0.0,0,6121,2352,0,6514,5426,0
158659_194028,tiles/158659_194028.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1484,4,0.623,0.0775,1,0.789,0.0624,2,0.769,0.0,0,0.0,0,0,0,9725,5079,4089,0
158659_194029,tiles/158659_194029.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.13829999999999998,7,1.2731,0.0201,1,0.5339,0.0,0,0.0,0.0,0,0.0,0,0,0,9063,1317,0,0
158659_194030,tiles/158659_194030.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1235,2,0.6744,0.0773,1,0.9041,0.0171,1,0.5846,0.0,0,0.0,0,0,0,8093,5065,1120,0
158659_194031,tiles/158659_194031.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.066,1,0.8654,0.0,0,0.0,0.0,0,0.0,0,0,0,0,4325,0,0
158659_194032,tiles/158659_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0953,2,1.5406,0.0,0,0.0,0.2389,2,0.6209,0.0,0,0.0,0,0,0,6245,0,15656,0
158659_194033,tiles/158659_194033.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.149,2,0.5835,0.0744,1,0.8024,0.1121,1,0.7386,0.0,0,0.0,0,0,0,9764,4875,7346,0
158659_194034,tiles/158659_194034.jpg,0.1414,1,0.5981,0.0,0,0.0,0.0,0,0.0,0.2834,2,1.4997,0.2453,2,0.6719,0.5002,1,0.9554,0.0,0,0.0,9266,0,0,18572,16075,32781,0
158659_194035,tiles/158659_194035.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4012,7,1.1838,0.0991,1,0.8536,0.0,0,0.0,0.0,0,0.0,0,0,0,26293,6494,0,0
158659_194036,tiles/158659_194036.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3261,3,1.0788,0.0598,2,0.5611,0.0,0,0.0,0.0,0,0.0,0,0,0,21371,3919,0,0
158659_194037,tiles/158659_194037.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5433000000000001,4,1.536,0.0763,1,0.7122,0.0,0,0.0,0.0099,2,0.7643,0,0,0,35605,5000,0,648
158659_194038,tiles/158659_194038.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.042,1,0.5168,0.1999,3,0.6273,0.0,0,0.0,0.0674,7,0.7322,0,0,0,2752,13100,0,4417
158659_194039,tiles/158659_194039.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.144,1,0.5751,0.1375,1,0.7939,0.1316,1,0.7588,0.0083,1,0.7081,0,0,0,9437,9011,8624,543
158659_194040,tiles/158659_194040.jpg,0.0,0,0.0,0.0051,1,0.5106,0.0,0,0.0,0.1314,5,1.1593,0.0468,1,0.8155,0.0,0,0.0,0.0,0,0.0,0,334,0,8611,3067,0,0
158659_194041,tiles/158659_194041.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3745,10,1.2931,0.0452,1,0.8914,0.0196,1,0.6314,0.0,0,0.0,0,0,0,24543,2962,1284,0
158659_194042,tiles/158659_194042.jpg,0.0,0,0.0,0.1211,6,0.672,0.0565,2,0.6198,0.1584,4,0.583,0.0788,1,0.9187,0.1108,6,0.606,0.0,0,0.0,0,7936,3702,10380,5164,7261,0
158659_194043,tiles/158659_194043.jpg,0.0,0,0.0,0.0472,2,0.582,0.0,0,0.0,0.16920000000000002,4,1.1865,0.063,2,0.5887,0.0215,1,0.6321,0.003,2,0.6018,0,3093,0,11088,4128,1409,196
158659_194044,tiles/158659_194044.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1333,2,0.6001,0.0142,1,0.5934,0.0,0,0.0,0.0,0,0.0,0,0,0,8735,930,0,0
158659_194045,tiles/158659_194045.jpg,0.0,0,0.0,0.0044,2,0.6391,0.0031,1,0.5194,0.04,2,0.5968,0.0598,1,0.8004,0.0887,5,0.5749,0.0,0,0.0,0,288,203,2621,3919,5813,0
158659_194046,tiles/158659_194046.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0698,3,0.5453,0.0297,2,0.6846,0.1389,1,0.5627,0.0,0,0.0,0,0,0,4574,1946,9102,0
158659_194047,tiles/158659_194047.jpg,0.0,0,0.0,0.0298,1,0.5946,0.0304,1,0.5249,0.0565,2,0.5499,0.186,2,0.6556,0.0636,1,0.71,0.0354,3,0.771,0,1952,1992,3702,12189,4168,2319
158659_194048,tiles/158659_194048.jpg,0.0373,1,0.7294,0.0,0,0.0,0.0401,1,0.5465,0.1625,2,0.5959,0.1869,3,0.6366,0.2528,3,0.7624,0.061,5,0.7571,2444,0,2627,10649,12248,16567,3997
158659_194049,tiles/158659_194049.jpg,0.0,0,0.0,0.052,3,0.6665,0.045,2,0.6281,0.0119,2,0.5338,0.0692,2,0.5706,0.1363,4,0.6165,0.0079,1,0.6824,0,3407,2949,779,4535,8932,517
158659_194050,tiles/158659_194050.jpg,0.0,0,0.0,0.0366,2,0.5324,0.037,2,0.5218,0.0,0,0.0,0.1756,4,0.7114,0.2471,6,0.6499,0.0208,2,0.6577,0,2398,2424,0,11508,16193,1363
158659_194051,tiles/158659_194051.jpg,0.0614,2,0.5819,0.026,1,0.6067,0.026,1,0.6446,0.0602,1,0.6938,0.1783,2,0.6075,0.1933,9,0.6379,0.0068,3,0.6125,4023,1703,1703,3945,11685,12668,445
158659_194052,tiles/158659_194052.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3527,4,0.5479,0.1428,1,0.7135,0.1569,2,0.6896,0.0326,5,0.6703,0,0,0,23114,9358,10282,2136
158659_194053,tiles/158659_194053.jpg,0.0,0,0.0,0.0423,2,0.6178,0.0429,2,0.573,0.1639,4,1.1585,0.1056,2,0.7934,0.0,0,0.0,0.0,0,0.0,0,2772,2811,10741,6920,0,0
158659_194054,tiles/158659_194054.jpg,0.0,0,0.0,0.0291,1,0.5728,0.0,0,0.0,0.1065,1,0.8117,0.0294,1,0.6375,0.1418,2,0.7418,0.0,0,0.0,0,1907,0,6979,1926,9293,0
158659_194055,tiles/158659_194055.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3297,5,1.3063,0.0598,2,0.5819,0.0226,1,0.6745,0.0,0,0.0,0,0,0,21607,3919,1481,0
158659_194056,tiles/158659_194056.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3262,7,1.1388,0.0,0,0.0,0.4908,3,0.5948,0.0,0,0.0,0,0,0,21377,0,32165,0
158659_194057,tiles/158659_194057.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.099,1,0.7363,0.0967,1,0.9299,0.0,0,0.0,0.0,0,0.0,0,0,0,6488,6337,0,0
158659_194058,tiles/158659_194058.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0873,1,0.5644,0.091,1,0.7455,0.0,0,0.0,0.0,0,0.0,0,0,0,5721,5963,0,0
158659_194059,tiles/158659_194059.jpg,0.0,0,0.0,0.0112,2,0.5674,0.0329,1,0.509,0.0507,1,0.5543,0.1169,1,0.7892,0.1431,9,0.6502,0.0124,1,0.6349,0,734,2156,3322,7661,9378,812
158659_194060,tiles/158659_194060.jpg,0.0,0,0.0,0.0429,3,0.5761,0.0,0,0.0,0.1674,5,0.5782,0.0455,1,0.9073,0.1091,4,0.6823,0.0,0,0.0,0,2811,0,10970,2981,7149,0
158659_194061,tiles/158659_194061.jpg,0.0,0,0.0,0.0245,1,0.5929,0.054,3,0.5825,0.1583,2,0.5684,0.1353,1,0.8101,0.0654,4,0.5766,0.0,0,0.0,0,1605,3538,10374,8867,4286,0
158659_194062,tiles/158659_194062.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0925,1,0.7329,0.0934,1,0.9324,0.076,5,0.5494,0.0,0,0.0,0,0,0,6062,6121,4980,0
158659_194063,tiles/158659_194063.jpg,0.0,0,0.0,0.0,0,0.0,0.0668,2,0.5572,0.1879,3,1.4079,0.11,1,0.8772,0.137,5,0.6323,0.0052,1,0.6578,0,0,4377,12314,7208,8978,340
158659_194064,tiles/158659_194064.jpg,0.0,0,0.0,0.0355,6,0.6746,0.0244,4,0.6272,0.1616,3,0.552,0.1621,3,0.6164,0.1961,7,0.7066,0.0126,2,0.7399,0,2326,1599,10590,10623,12851,825
158659_194065,tiles/158659_194065.jpg,0.0,0,0.0,0.0342,2,0.8001,0.0342,2,0.7988,0.1579,2,0.6836,0.1305,1,0.9296,0.3272,6,0.7749,0.0,0,0.0,0,2241,2241,10348,8552,21443,0
158659_194066,tiles/158659_194066.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3647,4,1.2539,0.0509,1,0.6826,0.3359,2,0.6867,0.0049,5,0.5733,0,0,0,23900,3335,22013,321
158659_194067,tiles/158659_194067.jpg,0.0,0,0.0,0.0428,2,0.5576,0.0396,1,0.5026,0.0,0,0.0,0.0761,1,0.7908,0.169,8,0.6557,0.0106,1,0.728,0,2804,2595,0,4987,11075,694
158659_194068,tiles/158659_194068.jpg,0.0,0,0.0,0.0373,3,0.5801,0.053,4,0.5406,0.0227,1,0.5638,0.1225,3,0.6833,0.0383,2,0.6889,0.0,0,0.0,0,2444,3473,1487,8028,2510,0
158659_194069,tiles/158659_194069.jpg,0.0,0,0.0,0.0,0,0.0,0.0416,1,0.5118,0.0,0,0.0,0.1579,1,0.924,0.0742,8,0.675,0.0214,13,0.6735,0,0,2726,0,10348,4862,1402
158659_194070,tiles/158659_194070.jpg,0.0,0,0.0,0.0,0,0.0,0.0253,1,0.5512,0.16299999999999998,3,1.1004999999999998,0.1205,2,0.8407,0.179,3,0.5859,0.0,0,0.0,0,0,1658,10682,7897,11730,0
158659_194071,tiles/158659_194071.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0452,1,0.8251,0.2202,4,0.5821,0.0,0,0.0,0,0,0,0,2962,14431,0
158659_194072,tiles/158659_194072.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1666,6,0.6163,0.0,0,0.0,0.1447,5,0.7209,0.0,0,0.0,0,0,0,10918,0,9483,0
158660_193981,tiles/158660_193981.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2412,2,1.2617,0.0263,1,0.6298,0.1939,1,0.6407,0.0,0,0.0,0,0,0,15807,1723,12707,0
158660_193982,tiles/158660_193982.jpg,0.1113,2,0.5364,0.0,0,0.0,0.0,0,0.0,0.3116,6,1.1509999999999998,0.0949,1,0.6089,0.1425,1,0.8401,0.0109,1,0.5276,7294,0,0,20421,6219,9338,714
158660_193983,tiles/158660_193983.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.08499999999999999,2,1.2257,0.1044,2,0.7869,0.3295,2,0.7673,0.0,0,0.0,0,0,0,5570,6841,21594,0
158660_193984,tiles/158660_193984.jpg,0.0,0,0.0,0.0447,1,0.5301,0.0453,1,0.6053,0.29779999999999995,3,1.2040000000000002,0.2411,2,0.8124,0.0972,1,0.9414,0.0017,2,0.5071,0,2929,2968,19516,15800,6370,111
158660_193985,tiles/158660_193985.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3227,2,1.0952000000000002,0.4579,3,0.7456,0.2116,3,0.7602,0.018,23,0.5672,0,0,0,21148,30008,13867,1179
158660_193986,tiles/158660_193986.jpg,0.0,0,0.0,0.0314,1,0.6048,0.0,0,0.0,0.1026,2,1.1111,0.2277,3,0.7706,0.1824,1,0.9387,0.0489,17,0.7166,0,2057,0,6723,14922,11953,3204
158660_193987,tiles/158660_193987.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0056,1,0.5322,0.0697,1,0.8716,0.0206,1,0.8433,0.0,0,0.0,0,0,0,367,4567,1350,0
158660_193988,tiles/158660_193988.jpg,0.1041,1,0.6445,0.0,0,0.0,0.0,0,0.0,0.2094,2,0.7679,0.0423,1,0.7273,0.3436,2,0.7486,0.0,0,0.0,6822,0,0,13723,2772,22518,0
158660_193989,tiles/158660_193989.jpg,0.0641,1,0.6043,0.0618,5,0.6784,0.0492,3,0.5259,0.31779999999999997,6,1.3993,0.1501,2,0.7452,0.1489,6,0.7683,0.0,0,0.0,4200,4050,3224,20827,9836,9758,0
158660_193990,tiles/158660_193990.jpg,0.0,0,0.0,0.0197,4,0.7025,0.0134,2,0.5251,0.0426,1,0.5234,0.0809,1,0.7939,0.0645,3,0.5988,0.018,2,0.5613,0,1291,878,2791,5301,4227,1179
158660_193991,tiles/158660_193991.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0892,1,0.7947,0.1588,3,0.5877,0.0135,1,0.5996,0,0,0,0,5845,10407,884
158660_193992,tiles/158660_193992.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1234,1,0.6816,0.0,0,0.0,0.0068,1,0.5652,0,0,0,0,8087,0,445
158660_193993,tiles/158660_193993.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.036699999999999997,2,1.2048999999999999,0.239,3,0.6815,0.0194,1,0.5643,0.0303,4,0.6022,0,0,0,2405,15663,1271,1985
158660_193994,tiles/158660_193994.jpg,0.355,1,0.5023,0.0,0,0.0,0.0,0,0.0,0.3417,1,0.5286,0.2284,2,0.6726,0.0173,1,0.5459,0.059,7,0.6185,23265,0,0,22393,14968,1133,3866
158660_193995,tiles/158660_193995.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1889,3,1.2090999999999998,0.0737,1,0.6976,0.1145,1,0.6572,0.0,0,0.0,0,0,0,12379,4830,7503,0
158660_193996,tiles/158660_193996.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1594,1,0.7013,0.0,0,0.0,0.0167,3,0.665,0,0,0,0,10446,0,1094
158660_193997,tiles/158660_193997.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0293,1,0.516,0.1498,1,0.6963,0.0,0,0.0,0.0,0,0.0,0,0,0,1920,9817,0,0
158660_193998,tiles/158660_193998.jpg,0.0,0,0.0,0.0418,1,0.6823,0.0,0,0.0,0.0136,1,0.5225,0.225,2,0.6367,0.1469,2,0.7058,0.0093,4,0.5954,0,2739,0,891,14745,9627,609
158660_193999,tiles/158660_193999.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8641000000000001,4,1.381,0.1226,1,0.6148,0.2889,2,0.7233,0.0142,3,0.5219,0,0,0,56629,8034,18933,930
158660_194000,tiles/158660_194000.jpg,0.1978,3,0.5869,0.0,0,0.0,0.0,0,0.0,0.2163,2,0.5218,0.1752,2,0.6446,0.1819,4,0.7038,0.0547,7,0.5914,12963,0,0,14175,11481,11920,3584
158660_194001,tiles/158660_194001.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.127,1,0.5188,0.0184,1,0.6256,0.0078,3,0.5448,0,0,0,0,8323,1205,511
158660_194002,tiles/158660_194002.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0939,1,0.6191,0.0,0,0.0,0.0032,2,0.5288,0,0,0,0,6153,0,209
158660_194003,tiles/158660_194003.jpg,0.0,0,0.0,0.0312,2,0.5554,0.0548,3,0.5401,0.0297,2,0.6074,0.1981,2,0.5488,0.1396,8,0.6232,0.0,0,0.0,0,2044,3591,1946,12982,9148,0
158660_194004,tiles/158660_194004.jpg,0.1729,1,0.5477,0.0257,3,0.7288,0.0178,2,0.6756,0.365,2,1.4659,0.1778,1,0.7445,0.0952,4,0.7687,0.0275,12,0.5476,11331,1684,1166,23920,11652,6239,1802
158660_194005,tiles/158660_194005.jpg,0.0,0,0.0,0.046,4,0.569,0.0116,1,0.5035,0.0,0,0.0,0.1338,1,0.6378,0.1708,7,0.7576,0.0291,5,0.6759,0,3014,760,0,8768,11193,1907
158660_194006,tiles/158660_194006.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0743,2,0.6083,0.1425,3,0.6027,0.0037,1,0.8107,0.0,0,0.0,0,0,0,4869,9338,242,0
158660_194007,tiles/158660_194007.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0307,1,0.5442,0.029,1,0.5881,0.0262,2,0.564,0.0,0,0.0,0,0,0,2011,1900,1717,0
158660_194008,tiles/158660_194008.jpg,0.0,0,0.0,0.0084,1,0.54,0.0085,1,0.5721,0.0,0,0.0,0.0341,1,0.7346,0.0109,1,0.5329,0.0,0,0.0,0,550,557,0,2234,714,0
158660_194009,tiles/158660_194009.jpg,0.0,0,0.0,0.0226,1,0.6621,0.0219,1,0.5306,0.425,2,0.707,0.076,1,0.7144,0.0521,1,0.5962,0.0,0,0.0,0,1481,1435,27852,4980,3414,0
158660_194010,tiles/158660_194010.jpg,0.0,0,0.0,0.0338,1,0.5351,0.0,0,0.0,0.0851,3,0.5575,0.0376,1,0.6358,0.253,5,0.5855,0.0,0,0.0,0,2215,0,5577,2464,16580,0
158660_194011,tiles/158660_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1812,2,0.6542,0.1981,3,0.6448,0.0,0,0.0,0,0,0,0,11875,12982,0
158660_194012,tiles/158660_194012.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0106,1,0.5539,0.0,0,0.0,0.011,1,0.6572,0.0,0,0.0,0,0,0,694,0,720,0
158660_194013,tiles/158660_194013.jpg,0.0,0,0.0,0.0359,2,0.7049,0.0361,2,0.5633,0.1946,4,1.0756999999999999,0.1371,3,0.5525,0.2704,3,0.7062,0.0243,4,0.6642,0,2352,2365,12753,8984,17720,1592
158660_194014,tiles/158660_194014.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.453,3,1.1885,0.2029,2,0.675,0.3237,1,0.6705,0.017,12,0.5812,0,0,0,29687,13297,21214,1114
158660_194015,tiles/158660_194015.jpg,0.4409,1,0.5643,0.0,0,0.0,0.0,0,0.0,0.4415,3,0.6212,0.0,0,0.0,0.1825,2,0.8022,0.0,0,0.0,28894,0,0,28934,0,11960,0
158660_194016,tiles/158660_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4853,2,0.7427,0.2031,1,0.8549,0.265,1,0.9508,0.0,0,0.0,0,0,0,31804,13310,17367,0
158660_194017,tiles/158660_194017.jpg,0.3315,1,0.7265,0.0,0,0.0,0.0,0,0.0,0.3283,1,0.8394,0.3183,1,0.9135,0.4252,6,0.7216,0.0,0,0.0,21725,0,0,21515,20860,27865,0
158660_194018,tiles/158660_194018.jpg,0.3176,1,0.713,0.0,0,0.0,0.0,0,0.0,0.6138,2,1.2946,0.281,1,0.7618,0.4097,6,0.7505,0.0,0,0.0,20814,0,0,40225,18415,26850,0
158660_194019,tiles/158660_194019.jpg,0.2092,1,0.7544,0.0,0,0.0,0.0,0,0.0,0.4524,5,1.1741,0.2054,1,0.6537,0.3865,1,0.6448,0.0,0,0.0,13710,0,0,29648,13461,25329,0
158660_194020,tiles/158660_194020.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3265,1,0.7886,0.2467,1,0.7276,0.0,0,0.0,0.0,0,0.0,0,0,0,21397,16167,0,0
158660_194021,tiles/158660_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9485,2,1.3957000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,62160,0,0,0
158660_194022,tiles/158660_194022.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8326,9,1.1354,0.1992,1,0.8807,0.0238,1,0.6037,0.0,0,0.0,0,0,0,54565,13054,1559,0
158660_194023,tiles/158660_194023.jpg,0.4972,2,0.697,0.0,0,0.0,0.0,0,0.0,0.9964999999999999,4,1.4380000000000002,0.3786,1,0.5109,0.0,0,0.0,0.0,0,0.0,32584,0,0,65306,24811,0,0
158660_194024,tiles/158660_194024.jpg,0.5688,1,0.7566,0.0236,1,0.6286,0.0,0,0.0,1.0765,2,1.5365000000000002,0.0,0,0.0,0.0,0,0.0,0.0261,20,0.5707,37276,1546,0,70549,0,0,1710
158660_194025,tiles/158660_194025.jpg,0.2232,3,0.5817,0.0,0,0.0,0.0,0,0.0,0.6434,11,1.775,0.1593,3,0.657,0.0,0,0.0,0.0253,13,0.6199,14627,0,0,42165,10439,0,1658
158660_194026,tiles/158660_194026.jpg,0.0,0,0.0,0.0562,4,0.5698,0.0111,1,0.6043,0.1062,2,0.5837,0.097,2,0.6579,0.0552,1,0.6248,0.0,0,0.0,0,3683,727,6959,6356,3617,0
158660_194027,tiles/158660_194027.jpg,0.0,0,0.0,0.0858,4,0.6242,0.0179,1,0.715,0.353,9,1.2873,0.123,2,0.856,0.1458,9,0.6555,0.0,0,0.0,0,5622,1173,23134,8060,9555,0
158660_194028,tiles/158660_194028.jpg,0.2202,1,0.5056,0.0371,2,0.5524,0.0376,2,0.597,0.3302,4,0.576,0.192,2,0.6754,0.0669,2,0.7939,0.0,0,0.0,14431,2431,2464,21639,12582,4384,0
158660_194029,tiles/158660_194029.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.28290000000000004,7,1.1662,0.1331,1,0.8369,0.0266,1,0.797,0.0,0,0.0,0,0,0,18540,8722,1743,0
158660_194030,tiles/158660_194030.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0501,1,0.5527,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,3283,0,0,0
158660_194031,tiles/158660_194031.jpg,0.0,0,0.0,0.0,0,0.0,0.0253,1,0.5444,0.21080000000000002,4,1.0671,0.1466,2,0.7645,0.0388,1,0.53,0.0,0,0.0,0,0,1658,13814,9607,2542,0
158660_194032,tiles/158660_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2749,6,1.1639,0.0828,1,0.7152,0.0,0,0.0,0.0,0,0.0,0,0,0,18015,5426,0,0
158660_194033,tiles/158660_194033.jpg,0.086,1,0.776,0.0139,1,0.5214,0.0137,1,0.5353,0.17049999999999998,2,1.7366000000000001,0.1724,2,0.6793,0.4739,3,0.6503,0.0,0,0.0,5636,910,897,11173,11298,31057,0
158660_194034,tiles/158660_194034.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6513,5,1.1816,0.0,0,0.0,0.1451,1,0.9587,0.0119,8,0.5567,0,0,0,42683,0,9509,779
158660_194035,tiles/158660_194035.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5375,8,1.2667,0.149,1,0.9298,0.0,0,0.0,0.0033,1,0.5093,0,0,0,35225,9764,0,216
158660_194036,tiles/158660_194036.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.33330000000000004,6,1.3615,0.037,1,0.7387,0.0,0,0.0,0.0,0,0.0,0,0,0,21843,2424,0,0
158660_194037,tiles/158660_194037.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9095,3,1.5981,0.2922,1,0.9117,0.3063,1,0.9486,0.0,0,0.0,0,0,0,59604,19149,20073,0
158660_194038,tiles/158660_194038.jpg,0.3873,1,0.5877,0.0139,4,0.6275,0.0,0,0.0,0.7734000000000001,2,1.3163,0.0,0,0.0,0.0,0,0.0,0.0131,13,0.5802,25382,910,0,50685,0,0,858
158660_194039,tiles/158660_194039.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5324,4,1.4415,0.1167,1,0.8239,0.1595,2,0.6479,0.0105,1,0.7491,0,0,0,34891,7648,10452,688
158660_194040,tiles/158660_194040.jpg,0.0,0,0.0,0.0804,3,0.6161,0.0476,2,0.5578,0.0835,3,0.5842,0.2834,3,0.5988,0.0695,4,0.7545,0.0688,9,0.6471,0,5269,3119,5472,18572,4554,4508
158660_194041,tiles/158660_194041.jpg,0.0,0,0.0,0.0518,2,0.6247,0.0,0,0.0,0.0491,1,0.5477,0.1091,1,0.8142,0.0462,4,0.5301,0.0,0,0.0,0,3394,0,3217,7149,3027,0
158660_194042,tiles/158660_194042.jpg,0.0,0,0.0,0.0384,1,0.6252,0.0389,1,0.5771,0.3349,8,1.6653,0.1384,2,0.8365,0.1236,5,0.676,0.0149,3,0.6351,0,2516,2549,21948,9070,8100,976
158660_194043,tiles/158660_194043.jpg,0.0,0,0.0,0.0,0,0.0,0.007,1,0.5435,0.2068,1,0.6395,0.1748,1,0.875,0.0777,4,0.6201,0.0,0,0.0,0,0,458,13552,11455,5092,0
158660_194044,tiles/158660_194044.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.173,1,0.5712,0.2058,2,0.7573,0.0,0,0.0,0.0221,4,0.657,0,0,0,11337,13487,0,1448
158660_194045,tiles/158660_194045.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1613,2,0.7384,0.0,0,0.0,0.0114,3,0.636,0,0,0,0,10570,0,747
158660_194046,tiles/158660_194046.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1467,1,0.6087,0.1364,1,0.934,0.1862,1,0.5424,0.0147,1,0.6641,0,0,0,9614,8939,12202,963
158660_194047,tiles/158660_194047.jpg,0.0663,1,0.8214,0.0314,1,0.7137,0.036,1,0.7315,0.2052,6,1.2195,0.0723,1,0.8261,0.1609,6,0.6588,0.0,0,0.0,4345,2057,2359,13447,4738,10544,0
158660_194048,tiles/158660_194048.jpg,0.1311,1,0.8679,0.0,0,0.0,0.0,0,0.0,0.1306,1,0.8769,0.0988,1,0.9172,0.1386,6,0.7726,0.0,0,0.0,8591,0,0,8559,6474,9083,0
158660_194049,tiles/158660_194049.jpg,0.0966,1,0.5013,0.03,1,0.5458,0.0312,1,0.5969,0.0965,1,0.7721,0.0955,1,0.9191,0.1402,5,0.5797,0.0,0,0.0,6330,1966,2044,6324,6258,9188,0
158660_194050,tiles/158660_194050.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1228,1,0.8853,0.1408,3,0.587,0.0,0,0.0,0,0,0,0,8047,9227,0
158660_194051,tiles/158660_194051.jpg,0.1863,2,0.6445,0.0655,1,0.8852,0.0667,1,0.8491,0.2594,3,0.6346,0.0683,1,0.9264,0.4289,6,0.7019,0.0,0,0.0,12209,4292,4371,17000,4476,28108,0
158660_194052,tiles/158660_194052.jpg,0.0,0,0.0,0.002,1,0.5071,0.002,1,0.5729,0.0,0,0.0,0.0,0,0.0,0.7669,1,0.9763,0.0,0,0.0,0,131,131,0,0,50259,0
